,username,verified,followersCount,rawContent,date,replyCount,retweetCount,likeCount,url,hashtags,game,labels,processed,vader_preprocessing_text,vader_neg,vader_neu,vader_pos,vader_comp,class,TextBlob_Subjectivity,TextBlob_Polarity,TextBlob_Analysis,final_class
18116,ThaDangerousOne,False,560,I'm ready for Alan Wake 2 #TheGameAwards,10/12/2021 1:38,0,0,1.0,https://twitter.com/ThaDangerousOne/status/1469119193333305345,['TheGameAwards'],GOW,0.0,"['i', 'be', 'ready', 'for', 'alan', 'wake', '2']",i am ready for alan wake 2 ,0.0,0.615,0.385,0.3612,1,0.5,0.2,1,0.0
328,britbountree,False,589,Sebastian CALM DOWN #HogwartLegacy https://t.co/bB88tDBptA,11/2/2023 1:27,0,0,1.0,https://twitter.com/britbountree/status/1624218474506592257,['HogwartLegacy'],HGL,0.0,"['sebastian', 'calm', 'down', 'https', 't', 'co', 'bb88tdbpta']",sebastian calm down  ,0.0,0.465,0.535,0.3182,1,0.5194444444444445,0.0722222222222222,1,0.0
38119,Totopond,FALSE,6,back to stardew valley Ã°ÂÂÂ«,15/2/2023 2:39,0,0,0.0,https://twitter.com/Totopond/status/1625686254028480512,,Stardew,0.0,"['back', 'to', 'start', 'valley', 'd']",back to stardew valley adegaaa<<,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0
38009,THerscake,FALSE,30,FinishedÃ°ÂÂÂ¨ Leah's Portrait #Stardew #pixelart #Ã£ÂÂÃ£ÂÂÃ£ÂÂÃ§ÂµÂµ https://t.co/eXJA8gX5jf,17/2/2023 15:48,0,2,8.0,https://twitter.com/THerscake/status/1626609527335579657,"['Stardew', 'pixelart', 'Ã£ÂÂÃ£ÂÂÃ£ÂÂÃ§ÂµÂµ']",Stardew,0.0,"['finish', 'lead', 's', 'portrait', 'aaacuu', 'https', 't', 'co', 'extra8gx5jf']","finishedadegaaa"" leah's portrait   #aPSaaaPSaaaPSaaaSSauau ",0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0
47177,farm_dimas,FALSE,54,Ã°ÂÂ¥ÂºÃ°ÂÂ¥Âº #role-playing #steam #pc #Edgerunners #Cyberpunk2077 #PhantomLiberty https://t.co/KeTXvZ0a5k,10/9/2022 19:44,0,0,0.0,https://twitter.com/farm_dimas/status/1568686761588719616,"['role', 'steam', 'pc', 'Edgerunners', 'Cyberpunk2077', 'PhantomLiberty']",Cyberpunk,0.0,"['de', 'od', 'o', 'play', 'https', 't', 'co', 'ketxvz0a5k']",adegaaY=aoadegaaY=ao -playing      ,0.0,0.357,0.643,0.2023,1,0.0,0.0,0,0.0
10,Bri_squared623,False,302,"Yall WTH these battles are hard AF!! By the skin of my damn TEETH!! Ã°ÂÂÂ­Ã°ÂÂÂ­ #PS5Share, #HogwartsLegacy https://t.co/vUw4SibgWW",18/2/2023 4:14,15,4,17.0,https://twitter.com/Bri_squared623/status/1626797326672007168,"['PS5Share', 'HogwartsLegacy']",HGL,0.0,"['you', 'all', 'with', 'these', 'battle', 'be', 'hard', 'af', 'by', 'the', 'skin', 'of', 'my', 'damn', 'teeth', 'dd', 'https', 't', 'co', 'uw4sibgww']","you all wth these battles are hard af!! by the skin of my damn teeth!! adegaaaadegaaa ,  ",0.484,0.516,0.0,-0.8825,-1,0.5416666666666666,-0.7120768229166669,-1,0.0
46410,DashboardDevil,FALSE,426,The black pearl hangs like an all seeing eye @NoMansSky @hellogames #VPRT #VGPUnite #VirtualPhotography #ArtisticofSociety #VPGamers #ThePhotoMode #NoMansHighHUB https://t.co/D7QUx6Ijak,9/3/2023 2:21,1,2,26.0,https://twitter.com/DashboardDevil/status/1633654308062257154,"['VPRT', 'VGPUnite', 'VirtualPhotography', 'ArtisticofSociety', 'VPGamers', 'ThePhotoMode', 'NoMansHighHUB']",Cyberpunk,1.0,"['the', 'black', 'pearl', 'hang', 'like', 'an', 'all', 'see', 'eye', 'https', 't', 'co', 'd7que6ija']",the black pearl hangs like an all seeing eye          ,0.0,0.762,0.238,0.3612,1,0.4333333333333333,-0.1666666666666666,-1,1.0
18362,Allen_Douglass,False,238,So. AuroraÂs here. I like this show. #TheGameAwards,9/12/2022 2:36,0,0,0.0,https://twitter.com/Allen_Douglass/status/1601043171005591553,['TheGameAwards'],GOW,1.0,"['so', 'aurora', 'here', 'i', 'like', 'this', 'show']",so. auroraas here. i like this show. ,0.0,0.644,0.356,0.4144,1,0.0,0.0,0,1.0
18140,Hitkid2014,False,482,CTR WHOOOOOO! BABY #TheGameAwards,7/12/2018 2:59,0,0,1.0,https://twitter.com/Hitkid2014/status/1070875508580278272,['TheGameAwards'],GOW,0.0,"['ctr', 'whoooooo', 'baby']",ctr whoooooo! baby ,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0
17196,ATAndreiThomas,False,136,"@BT_BlackThunder @SonySantaMonica @corybarlog I really hope this will be the official boxart for the ps5. God of war Ragnarok and demon's souls will be my first 2 game to get when I get my PS5 in 2021, but I want mine in black or in limited edition",17/11/2020 10:07,1,0,0.0,https://twitter.com/ATAndreiThomas/status/1328641021484392448,[],GOW,1.0,"['i', 'really', 'hope', 'this', 'will', 'be', 'the', 'official', 'board', 'for', 'the', 'ps5', 'god', 'of', 'war', 'ragnarok', 'and', 'demon', 's', 'souls', 'will', 'be', 'my', 'first', '2', 'game', 'to', 'get', 'when', 'i', 'get', 'my', 'ps5', 'in', '2021', 'but', 'i', 'want', 'mine', 'in', 'black', 'or', 'in', 'limit', 'edition']","   i really hope this will be the official boxart for the ps5. god of war ragnarok and demon's souls will be my first 2 game to get when i get my ps5 in 2021, but i want mine in black or in limited edition",0.107,0.78,0.114,-0.1787,-1,0.3019047619047619,-0.0376190476190476,-1,1.0
46897,MajinGengarVP,FALSE,84,Night City (Rain Shots) Not 100% happy with these but this is the last from over the weekend. Ã°ÂÂÂ®: Cyberpunk 2077 (@CyberpunkGame) Ã¢ÂÂÃ¯Â¸Â: @CDPROJEKTRED #Xbox #VirtualPhotography #WorldofVP #VPGamers #VGPUnite #VPRT #XboxShare #ArtisticofSociety #Cyberpunk2077 #NightCity https://t.co/JrR4T266Q9,23/1/2023 1:55,1,2,9.0,https://twitter.com/MajinGengarVP/status/1617340241416753155,"['Xbox', 'VirtualPhotography', 'WorldofVP', 'VPGamers', 'VGPUnite', 'VPRT', 'XboxShare', 'ArtisticofSociety', 'Cyberpunk2077', 'NightCity']",Cyberpunk,0.0,"['night', 'city', 'rain', 'shots', 'not', '100', 'happy', 'with', 'these', 'but', 'this', 'be', 'the', 'last', 'from', 'over', 'the', 'weekend', 'd', 'register', 'cyberpunk', '2077', 'ai', 'https', 't', 'co', 'jrr4t266q9']","night city (rain shots) not 100% happy with these but this is the last from over the weekend. adegaaa(r): cyberpunk 2077 () aC/aaa-a,a:            ",0.083,0.917,0.0,-0.2498,-1,0.5333333333333333,0.4,1,0.0
38264,cl0verish,FALSE,18,why and how is stardew valley so addicting,12/2/2023 22:04,0,0,0.0,https://twitter.com/cl0verish/status/1624892134250749955,,Stardew,1.0,"['why', 'and', 'how', 'be', 'start', 'valley', 'so', 'addiction']",why and how is stardew valley so addicting,0.0,1.0,0.0,0.0,0,0.0,0.0,0,1.0
47469,CyberpunkGame,TRUE,1806274,"Have you seen the newest Cyberpunk case from @NZXT? Takemura ""acquired"" one and left it in a secure place. Take a screenshot of your V in that particular location and share it in the comments. Whoever finds the spot first gets the case! Contest rules: https://t.co/8w77Ilecqx https://t.co/pp0QGOJ9ZM",10/12/2021 18:00,193,183,3478.0,https://twitter.com/CyberpunkGame/status/1469366337864613891,,Cyberpunk,0.0,"['have', 'you', 'see', 'the', 'newest', 'cyberpunk', 'case', 'from', 'takemura', 'acquire', 'one', 'and', 'leave', 'it', 'in', 'a', 'secure', 'place', 'take', 'a', 'screenshot', 'of', 'your', 'v', 'in', 'that', 'particular', 'location', 'and', 'share', 'it', 'in', 'the', 'comment', 'whoever', 'find', 'the', 'spot', 'first', 'get', 'the', 'case', 'contest', 'rule', 'https', 't', 'co', '8w77ilecqx', 'https', 't', 'co', 'pp0quot9zm']","have you seen the newest cyberpunk case from ? takemura ""acquired"" one and left it in a secure place. take a screenshot of your v in that particular location and share it in the comments. whoever finds the spot first gets the case! contest rules:  ",0.0,0.889,0.111,0.5983,1,0.3166666666666666,0.2197916666666666,1,0.0
38137,ArtemisLouve,FALSE,38,Check out this Stardew Valley clip I recorded with https://t.co/6mw9XEzGLd! #StardewValley Ã°ÂÂÂ https://t.co/dGP6781MTP,13/2/2023 17:54,0,0,0.0,https://twitter.com/ArtemisLouve/status/1625191764423282692,['StardewValley'],Stardew,0.0,"['check', 'out', 'this', 'start', 'valley', 'clip', 'i', 'record', 'with', 'https', 't', 'co', '6mw9xezgld', 'd', 'https', 't', 'co', 'dp6781map']",check out this stardew valley clip i recorded with !  adegaaa ,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0
298,oDeeJaay,False,4,"Little Easter egg I found in the room of requirement! ""That's wizards chess!"" #HogwartLegacy #HarryPotter #PS5 #PS5Share https://t.co/FuY9xNsTmh",12/2/2023 21:55,0,0,2.0,https://twitter.com/oDeeJaay/status/1624889966013698048,"['HogwartLegacy', 'HarryPotter', 'PS5', 'PS5Share']",HGL,0.0,"['little', 'easter', 'egg', 'i', 'find', 'in', 'the', 'room', 'of', 'requirement', 'that', 'be', 'wizards', 'chess', 'https', 't', 'co', 'buy9xnstmh']","little easter egg i found in the room of requirement! ""that is wizards chess!""     ",0.0,1.0,0.0,0.0,0,0.5,-0.29296875,-1,0.0
46695,RosesPaintedRed,FALSE,452,"in exchange, the ""winners"" will be requires to sell not just an exclusive license, but actual ownership of the copyright to @CDPROJEKTRED. Not just for #cyberpunk2077 #PhantomLiberty but forever and always for any purpose they see fit including advertising, other games, OST /3",15/10/2022 0:10,1,0,0.0,https://twitter.com/RosesPaintedRed/status/1581075076052439040,"['cyberpunk2077', 'PhantomLiberty']",Cyberpunk,-1.0,"['in', 'exchange', 'the', 'winners', 'will', 'be', 'require', 'to', 'sell', 'not', 'just', 'an', 'exclusive', 'license', 'but', 'actual', 'ownership', 'of', 'the', 'copyright', 'to', 'not', 'just', 'for', 'but', 'forever', 'and', 'always', 'for', 'any', 'purpose', 'they', 'see', 'fit', 'include', 'advertise', 'other', 'game', 'ost', '3']","in exchange, the ""winners"" will be requires to sell not just an exclusive license, but actual ownership of the copyright to . not just for   but forever and always for any purpose they see fit including advertising, other games, ost /3",0.028,0.895,0.077,0.4705,-1,0.2916666666666667,0.0916666666666666,1,-1.0
17592,MMGMike22,False,1579,#TheGameAwards CTR Remastered so hype!!!!,7/12/2018 3:01,0,0,0.0,https://twitter.com/MMGMike22/status/1070876008029581312,['TheGameAwards'],GOW,-1.0,"['ctr', 'remastered', 'so', 'hype']", ctr remastered so hype!!!!,0.0,1.0,0.0,0.0,0,0.0,0.0,0,-1.0
258,redfield1345,False,4,"Hogwarts Legacy Loom for Improvement (BRONZE) #PlayStationTrophy #PS5Share, #HogwartsLegacy https://t.co/NovLwlgPvz",15/2/2023 20:54,0,0,0.0,https://twitter.com/redfield1345/status/1625961734119821313,"['PlayStationTrophy', 'PS5Share', 'HogwartsLegacy']",HGL,0.0,"['hogwarts', 'legacy', 'loom', 'for', 'improvement', 'bronze', 'https', 't', 'co', 'novlwlgpvz']","hogwarts legacy loom for improvement (bronze)  ,  ",0.213,0.449,0.337,0.2732,-1,0.0,0.0,0,0.0
18284,LeoImChewingGum,False,1565,Game Of The Year Nominees are out for The Game Awards!!! What game will be your top pick!? #TheGameAwards @thegameawards #Stray #XenobladeChronicles3 #EldenRing #GodofWarRagnarok #HorizonForbiddenWest #APlagueTaleRequiem https://t.co/uuP2tW0LBW,14/11/2022 18:00,3,2,6.0,https://twitter.com/LeoImChewingGum/status/1592215862588620801,"['TheGameAwards', 'Stray', 'XenobladeChronicles3', 'EldenRing', 'GodofWarRagnarok', 'HorizonForbiddenWest', 'APlagueTaleRequiem']",GOW,0.0,"['game', 'of', 'the', 'year', 'nominees', 'be', 'out', 'for', 'the', 'game', 'award', 'what', 'game', 'will', 'be', 'your', 'top', 'pick', 'https', 't', 'co', 'sup2tw0law']",game of the year nominees are out for the game awards!!! what game will be your top pick!?         ,0.0,0.728,0.272,0.7156,1,0.425,-0.2390624999999999,-1,0.0
120,imLegacyX,False,294,The first Trial of Percival Rackham in Hogwarts Legacy https://t.co/8b4gSJDgIY #HogwartLegacy #HarryPotter,11/2/2023 0:02,0,0,0.0,https://twitter.com/imLegacyX/status/1624197034289860618,"['HogwartLegacy', 'HarryPotter']",HGL,0.0,"['the', 'first', 'trial', 'of', 'percival', 'rackham', 'in', 'hogwarts', 'legacy', 'https', 't', 'co', '8b4gsjdgiy']",the first trial of percival rackham in hogwarts legacy   ,0.0,1.0,0.0,0.0,0,0.3333333333333333,0.25,1,0.0
37838,meowwexler,FALSE,103,imagine if elliott and harvey from stardew valley had a first-aid certified romance novelist lovechild. that's miroh seaforth,18/2/2023 0:12,0,0,0.0,https://twitter.com/meowwexler/status/1626736277734268928,,Stardew,0.0,"['imagine', 'if', 'elliott', 'and', 'harvey', 'from', 'start', 'valley', 'have', 'a', 'first', 'aid', 'certify', 'romance', 'novelist', 'lovechild', 'that', 'be', 'birth', 'seaport']",imagine if elliott and harvey from stardew valley had a first-aid certified romance novelist lovechild. that is miroh seaforth,0.0,0.825,0.175,0.5574,1,0.0,0.0,0,0.0
17363,Gameonysus,True,25465,Anyone else noticed he put his arm around her and then drew it away. The whole thing was awkward af. #TheGameAwards https://t.co/8SgSyZ8IkP,7/12/2018 2:25,1,0,2.0,https://twitter.com/Gameonysus/status/1070866932805627904,['TheGameAwards'],GOW,1.0,"['anyone', 'else', 'notice', 'he', 'put', 'his', 'arm', 'around', 'her', 'and', 'then', 'draw', 'it', 'away', 'the', 'whole', 'thing', 'be', 'awkward', 'af', 'https', 't', 'co', '8sgy8ip']",anyone else noticed he put his arm around her and then drew it away. the whole thing was awkward af.  ,0.078,0.922,0.0,-0.1531,-1,0.7,-0.1999999999999999,-1,1.0
46817,FaizahKom,FALSE,43,Ã¢ÂÂ¤Ã¯Â¸ÂÃ¢ÂÂ¤Ã¯Â¸ÂÃ¢ÂÂ¤Ã¯Â¸ÂÃ¢ÂÂ¤Ã¯Â¸Â #pcgame #BeyondFast #TheGameAwards #PhantomLiberty Original: TomlovesJill_ https://t.co/cWQjeRlYqX,3/3/2023 22:53,0,0,0.0,https://twitter.com/FaizahKom/status/1631789854085488642,"['pcgame', 'BeyondFast', 'TheGameAwards', 'PhantomLiberty']",Cyberpunk,0.0,"['a', 'i', 'a', 'i', 'a', 'i', 'a', 'i', 'original', 'tomlovesjill_', 'https', 't', 'co', 'cwqjerlyqx']","aC/aa$?a-a,aaC/aa$?a-a,aaC/aa$?a-a,aaC/aa$?a-a,a     original: tomlovesjill_ ",0.0,0.38,0.62,0.504,1,0.75,0.375,1,0.0
38153,Megabytefox,FALSE,24,im so good at fishing in stardew valley https://t.co/NBph5AerPw,17/2/2023 10:26,0,0,0.0,https://twitter.com/Megabytefox/status/1626528427909197824,,Stardew,0.0,"['i', 'be', 'so', 'good', 'at', 'fish', 'in', 'start', 'valley', 'https', 't', 'co', 'nph5arrow']",i am so good at fishing in stardew valley ,0.0,0.687,0.313,0.4927,1,0.6000000000000001,0.7,1,0.0
570,1795Ray,False,1,Got the masked beak but no fan-atic robesÃ°ÂÂ¥Â² wonder if anyone knows how to fix this.. #HogwartLegacy #notworking #help #bruh https://t.co/KuaD1BWGLu,12/2/2023 17:25,0,0,0.0,https://twitter.com/1795Ray/status/1624822073922322434,"['HogwartLegacy', 'notworking', 'help', 'bruh']",HGL,0.0,"['get', 'the', 'mask', 'beak', 'but', 'no', 'fan', 'attic', 'rob', '2', 'wonder', 'if', 'anyone', 'know', 'how', 'to', 'fix', 'this', 'https', 't', 'co', 'quad1blu']",got the masked beak but no fan-atic robesadegaaY=a2 wonder if anyone knows how to fix this..     ,0.157,0.843,0.0,-0.4215,-1,0.0,0.0,0,0.0
17408,athyng0638,False,14,"@SonySantaMonica I platinumed #GodOfWar last May (loved every moment of it) and I never received an email or avatars or anything, is that a new thing?",23/6/2019 1:23,0,0,0.0,https://twitter.com/athyng0638/status/1142604035561857024,['GodOfWar'],GOW,1.0,"['i', 'platinum', 'last', 'may', 'love', 'every', 'moment', 'of', 'it', 'and', 'i', 'never', 'receive', 'an', 'email', 'or', 'avatars', 'or', 'anything', 'be', 'that', 'a', 'new', 'thing']"," i platinumed  last may (loved every moment of it) and i never received an email or avatars or anything, is that a new thing?",0.0,1.0,0.0,0.0,0,0.4404040404040404,0.2787878787878787,1,1.0
47240,Hell_Knight3,FALSE,174,Night City beauty. #Cyberpunk2077 #CyberPunk #CDPR @CDPROJEKTRED #Cyberpunk2077 #CDProjektRed #ThePhotoMode #VirtualPhotography #WorldofVP https://t.co/Ldb7ncbjNQ,7/12/2022 16:40,0,1,14.0,https://twitter.com/Hell_Knight3/status/1600530575806300163,"['Cyberpunk2077', 'CyberPunk', 'CDPR', 'Cyberpunk2077', 'CDProjektRed', 'ThePhotoMode', 'VirtualPhotography', 'WorldofVP']",Cyberpunk,1.0,"['night', 'city', 'beauty', 'https', 't', 'co', 'lb7ncbjnq']",night city beauty.          ,0.0,0.345,0.655,0.5859,1,0.0,0.0,0,1.0
38098,Patatotota,FALSE,21,"One thing that makes me so attached to You &amp; Me &amp; Me is how simple life could be and how happy you could be with appreciating little things. Same thing applies to Your Name, Stardew Valley, Low Season.",13/2/2023 16:32,0,0,0.0,https://twitter.com/Patatotota/status/1625171165814882304,,Stardew,0.0,"['one', 'thing', 'that', 'make', 'me', 'so', 'attach', 'to', 'you', 'amp', 'me', 'amp', 'me', 'be', 'how', 'simple', 'life', 'could', 'be', 'and', 'how', 'happy', 'you', 'could', 'be', 'with', 'appreciation', 'little', 'things', 'same', 'thing', 'apply', 'to', 'your', 'name', 'start', 'valley', 'low', 'season']","one thing that makes me so attached to you &amp; me &amp; me is how simple life could be and how happy you could be with appreciating little things. same thing applies to your name, stardew valley, low season.",0.047,0.805,0.148,0.6705,-1,0.4564285714285714,0.1225,1,0.0
46888,FapWith,FALSE,32,Ã°ÂÂÂ¥Ã°ÂÂÂ¥Ã°ÂÂÂ¥ #role-playing #PhantomLiberty #Cyberpunk #Cyberpunk2077 https://t.co/dxBwKAkUrB,18/9/2022 8:42,0,0,0.0,https://twitter.com/FapWith/status/1571419448237785088,"['role', 'PhantomLiberty', 'Cyberpunk', 'Cyberpunk2077']",Cyberpunk,-1.0,"['de', 'de', 'de', 'play', 'https', 't', 'co', 'dxbwkakurb']",adegaaaY=adegaaaY=adegaaaY= -playing    ,0.0,0.357,0.643,0.2023,1,0.0,0.0,0,-1.0
617,MyGamePlay13,False,170,"Good Evening Guys!Ã°ÂÂÂ Gaming Time!Ã°ÂÂÂ® Finish the day watching this awesome HOGWARTS LEGACY GAMEPLAY!Ã°ÂÂÂ« If you enjoy the video, please SUBSCRIBE for helping me to create more contents!Ã°ÂÂÂ Appreciate your SUPPORT!Ã°ÂÂÂ #HogwartsLegacy #gamingcommunity Ã¢ÂÂ¡Ã¯Â¸Âhttps://t.co/XLZTHXm6tfÃ¢Â¬ Ã¯Â¸Â",18/2/2023 21:00,0,0,1.0,https://twitter.com/MyGamePlay13/status/1627050324815912960,"['HogwartsLegacy', 'gamingcommunity']",HGL,0.0,"['good', 'even', 'guy', 'd', 'game', 'time', 'd', 'register', 'finish', 'the', 'day', 'watch', 'this', 'awesome', 'hogwarts', 'legacy', 'gameplay', 'd', 'if', 'you', 'enjoy', 'the', 'video', 'please', 'subscribe', 'for', 'help', 'me', 'to', 'create', 'more', 'content', 'd', 'appreciate', 'your', 'support', 'd', 'a', 'i', 'https', 't', 'co', 'xlzthxm6tfa', 'i']","good evening guys!adegaaa gaming time!adegaaa(r) finish the day watching this awesome hogwarts legacy gameplay!adegaaa<< if you enjoy the video, please subscribe for helping me to create more contents!adegaaa appreciate your support!adegaaa   aC/aa!a-a,aC/a! a-a,a",0.0,0.545,0.455,0.9671,1,0.65,0.68125,1,0.0
17489,VxSxW,False,124,"Oh yeah, let's get the day started. #GodofWarRagnarok",5/11/2022 12:46,1,0,1.0,https://twitter.com/VxSxW/status/1588875406949507073,['GodofWarRagnarok'],GOW,0.0,"['oh', 'yeah', 'let', 'us', 'get', 'the', 'day', 'start']","oh yeah, let us get the day started. ",0.0,0.761,0.239,0.296,1,0.0,0.0,0,0.0
38372,Beau_realis,FALSE,133,@liliumshorizons Beat him to it! Ã°ÂÂ¤Â£,18/2/2023 18:01,1,0,1.0,https://twitter.com/Beau_realis/status/1627005368927719426,,Stardew,0.0,"['beat', 'him', 'to', 'it', 'd', 'Px']", beat him to it! adegaa$?aPS,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0
17613,EastinDeverna,False,1929,"The new #GodOfWar hype is getting me excited for it. It does look amazing, though IÂve never played any of the other ones in the franchise. HavenÂt used PS4 since I got ZBotW, but this might bring me back on it.",12/4/2018 12:13,1,0,1.0,https://twitter.com/EastinDeverna/status/984404217673801728,['GodOfWar'],GOW,1.0,"['the', 'new', 'hype', 'be', 'get', 'me', 'excite', 'for', 'it', 'it', 'do', 'look', 'amaze', 'though', 'i', 'have', 'never', 'play', 'any', 'of', 'the', 'other', 'ones', 'in', 'the', 'franchise', 'have', 'not', 'use', 'ps4', 'since', 'i', 'get', 'both', 'but', 'this', 'might', 'bring', 'me', 'back', 'on', 'it']","the new  hype is getting me excited for it. it does look amazing, though iave never played any of the other ones in the franchise. havenat used ps4 since i got zbotw, but this might bring me back on it.",0.036,0.865,0.099,0.3781,-1,0.4959090909090909,0.1972727272727272,1,1.0
38318,hexbags,FALSE,3767,I HATE STARDEW VALLEY,17/2/2023 22:28,1,0,1.0,https://twitter.com/hexbags/status/1626710310559285249,,Stardew,-1.0,"['i', 'hate', 'start', 'valley']",i hate stardew valley,0.649,0.351,0.0,-0.5719,-1,0.9,-0.8,-1,-1.0
38404,ihauntboys,FALSE,1403,i found a way to play stardew. idc about anything else.,12/2/2023 19:17,2,0,9.0,https://twitter.com/ihauntboys/status/1624850263356964865,,Stardew,0.0,"['i', 'find', 'a', 'way', 'to', 'play', 'start', 'idc', 'about', 'anything', 'else']",i found a way to play stardew. idc about anything else.,0.0,0.769,0.231,0.34,1,0.0,0.0,0,0.0
47309,CyberpunkGame,TRUE,1806274,@XhonWolf News will come when the time is right.,12/7/2022 14:03,11,7,246.0,https://twitter.com/CyberpunkGame/status/1546857661848854533,,Cyberpunk,0.0,"['news', 'will', 'come', 'when', 'the', 'time', 'be', 'right']", news will come when the time is right.,0.0,1.0,0.0,0.0,0,0.5357142857142857,0.2857142857142857,1,0.0
